ward,date_time,rainfall_1h,rainfall_3h,precipitation_prob,humidity,temperature,latitude,longitude
Westlands,2020-10-11 00:00:00,5.56,20.87,0.41,77.47,27.89,-1.2687,36.8105
Westlands,2020-10-12 00:00:00,0.78,7.23,0.73,63.47,24.25,-1.2687,36.8105
Westlands,2020-10-13 00:00:00,3.02,9.34,0.38,61.57,19.81,-1.2687,36.8105
Westlands,2020-10-14 00:00:00,4.77,15.92,0.7,60.39,24.14,-1.2687,36.8105
Westlands,2020-10-15 00:00:00,4.43,15.17,0.66,60.23,23.95,-1.2687,36.8105
Westlands,2020-10-16 00:00:00,7.62,23.54,0.51,83.45,27.35,-1.2687,36.8105
Westlands,2020-10-17 00:00:00,3.96,16.29,0.35,89.9,25.03,-1.2687,36.8105
Westlands,2020-10-18 00:00:00,6.28,19.45,0.79,76.46,21.67,-1.2687,36.8105
Westlands,2020-10-19 00:00:00,1.81,9.97,0.61,86.09,19.36,-1.2687,36.8105
Westlands,2020-10-20 00:00:00,1.13,6.03,0.51,69.88,25.04,-1.2687,36.8105
Westlands,2020-10-21 00:00:00,6.9,23.01,0.49,72.63,18.93,-1.2687,36.8105
Westlands,2020-10-22 00:00:00,5.94,19.28,0.6,68.51,22.26,-1.2687,36.8105
Westlands,2020-10-23 00:00:00,9.8,30.31,0.46,70.04,26.33,-1.2687,36.8105
Westlands,2020-10-24 00:00:00,1.04,4.58,0.47,84.46,20,-1.2687,36.8105
Westlands,2020-10-25 00:00:00,8.77,28.08,0.32,64.77,19.08,-1.2687,36.8105
Westlands,2020-10-26 00:00:00,7.39,25.77,0.68,78.75,25.37,-1.2687,36.8105
Westlands,2020-10-27 00:00:00,1.43,8.64,0.78,82.03,20.15,-1.2687,36.8105
Westlands,2020-10-28 00:00:00,4.56,17.82,0.35,76.4,27.92,-1.2687,36.8105
Westlands,2020-10-29 00:00:00,1.99,8.2,0.74,80.13,24.66,-1.2687,36.8105
Westlands,2020-10-30 00:00:00,1.77,7.61,0.74,70.49,19.34,-1.2687,36.8105
Westlands,2020-10-31 00:00:00,7.54,27.23,0.44,61.25,27.61,-1.2687,36.8105
Westlands,2020-11-01 00:00:00,0.62,5.59,0.78,68.25,18.7,-1.2687,36.8105
Westlands,2020-11-02 00:00:00,7.89,28.27,0.63,83.26,23.63,-1.2687,36.8105
Westlands,2020-11-03 00:00:00,5.53,18.77,0.75,87.97,21.79,-1.2687,36.8105
Westlands,2020-11-04 00:00:00,9.55,33.47,0.56,62.47,19.3,-1.2687,36.8105
Westlands,2020-11-05 00:00:00,9.88,31.46,0.58,60.97,22.63,-1.2687,36.8105
Westlands,2020-11-06 00:00:00,8.03,28.58,0.78,79.75,23.61,-1.2687,36.8105
Westlands,2020-11-07 00:00:00,7.68,26.16,0.46,75.61,24.5,-1.2687,36.8105
Westlands,2020-11-08 00:00:00,3.03,9.54,0.76,71.06,23.31,-1.2687,36.8105
Westlands,2020-11-09 00:00:00,3.95,15.1,0.72,66.2,23.57,-1.2687,36.8105
Westlands,2020-11-10 00:00:00,9.46,33.03,0.6,81.57,24.64,-1.2687,36.8105
Westlands,2020-11-11 00:00:00,3.34,13.72,0.41,63.28,23.14,-1.2687,36.8105
Westlands,2020-11-12 00:00:00,4.33,13.17,0.68,64.16,24.13,-1.2687,36.8105
Westlands,2020-11-13 00:00:00,4.62,14.39,0.55,71.8,20.74,-1.2687,36.8105
Westlands,2020-11-14 00:00:00,9.28,29.13,0.61,86.53,22.71,-1.2687,36.8105
Westlands,2020-11-15 00:00:00,9.75,33.78,0.51,80.84,21.38,-1.2687,36.8105
Westlands,2020-11-16 00:00:00,0.96,6.74,0.65,82.38,21.58,-1.2687,36.8105
Westlands,2020-11-17 00:00:00,7.34,22.29,0.5,89.52,24.32,-1.2687,36.8105
Westlands,2020-11-18 00:00:00,0.28,4.27,0.65,80.15,24.12,-1.2687,36.8105
Westlands,2020-11-19 00:00:00,0.66,6.74,0.56,69.74,20.33,-1.2687,36.8105
Westlands,2020-11-20 00:00:00,7.55,24.98,0.36,72.82,27.76,-1.2687,36.8105
Westlands,2020-11-21 00:00:00,1.31,7.06,0.69,65.06,18.12,-1.2687,36.8105
Westlands,2020-11-22 00:00:00,1.01,3.3,0.79,68.13,20.32,-1.2687,36.8105
Westlands,2020-11-23 00:00:00,4.9,16,0.79,62.91,20.48,-1.2687,36.8105
Westlands,2020-11-24 00:00:00,9.21,28.61,0.57,86.91,26.77,-1.2687,36.8105
Westlands,2020-11-25 00:00:00,0.26,4.89,0.52,65.13,25.3,-1.2687,36.8105
Westlands,2020-11-26 00:00:00,9.39,30.73,0.63,74.75,26.23,-1.2687,36.8105
Westlands,2020-11-27 00:00:00,9.72,29.24,0.55,74.58,27.86,-1.2687,36.8105
Westlands,2020-11-28 00:00:00,4.81,14.46,0.56,66.24,26.25,-1.2687,36.8105
Westlands,2020-11-29 00:00:00,7.93,27.5,0.55,68.92,24.82,-1.2687,36.8105
Westlands,2020-11-30 00:00:00,0.53,4.91,0.41,87.31,27.05,-1.2687,36.8105
Westlands,2020-12-01 00:00:00,5.25,15.9,0.69,83.72,27.76,-1.2687,36.8105
Westlands,2020-12-02 00:00:00,6.53,22.67,0.45,80.66,22.36,-1.2687,36.8105
Westlands,2020-12-03 00:00:00,1.22,6.83,0.73,67.65,28,-1.2687,36.8105
Westlands,2020-12-04 00:00:00,6.75,24.25,0.48,83.88,27.79,-1.2687,36.8105
Westlands,2020-12-05 00:00:00,1.37,8.43,0.46,66.92,24.69,-1.2687,36.8105
Westlands,2020-12-06 00:00:00,9.89,30.15,0.47,80.73,20.92,-1.2687,36.8105
Westlands,2020-12-07 00:00:00,1.95,8.9,0.5,85.54,20.21,-1.2687,36.8105
Westlands,2020-12-08 00:00:00,0.91,6.16,0.74,72.56,26.54,-1.2687,36.8105
Westlands,2020-12-09 00:00:00,1.63,8.56,0.33,76.73,18.46,-1.2687,36.8105
Westlands,2020-12-10 00:00:00,8.1,25.93,0.54,66.22,24.87,-1.2687,36.8105
Westlands,2020-12-11 00:00:00,8.1,25.34,0.76,72.8,20.01,-1.2687,36.8105
Westlands,2020-12-12 00:00:00,8.06,26.05,0.63,74.57,22.3,-1.2687,36.8105
Westlands,2020-12-13 00:00:00,9.18,31.51,0.54,80.62,22.23,-1.2687,36.8105
Westlands,2020-12-14 00:00:00,4.66,14.7,0.76,69.41,24.12,-1.2687,36.8105
Westlands,2020-12-15 00:00:00,2.55,12.42,0.58,76.35,23.75,-1.2687,36.8105
Westlands,2020-12-16 00:00:00,7.78,23.6,0.64,61.04,27.07,-1.2687,36.8105
Westlands,2020-12-17 00:00:00,5.71,20.9,0.67,83.43,19.2,-1.2687,36.8105
Westlands,2020-12-18 00:00:00,3.29,9.97,0.66,71.54,22.54,-1.2687,36.8105
Westlands,2020-12-19 00:00:00,5.48,17.98,0.69,67.07,22.63,-1.2687,36.8105
Westlands,2020-12-20 00:00:00,5.24,18.46,0.5,89.1,24.07,-1.2687,36.8105
Westlands,2020-12-21 00:00:00,7.57,25.29,0.47,85.21,26.59,-1.2687,36.8105
Westlands,2020-12-22 00:00:00,6.24,22.09,0.33,70.06,20.83,-1.2687,36.8105
Westlands,2020-12-23 00:00:00,9,28.63,0.62,82.82,25.35,-1.2687,36.8105
Westlands,2020-12-24 00:00:00,5.59,19.11,0.37,60.01,25.07,-1.2687,36.8105
Westlands,2020-12-25 00:00:00,5.28,16.66,0.7,79.42,25.45,-1.2687,36.8105
Westlands,2020-12-26 00:00:00,4.03,15.41,0.71,78.85,26.95,-1.2687,36.8105
Westlands,2020-12-27 00:00:00,9.51,30.47,0.43,74.75,20.93,-1.2687,36.8105
Westlands,2020-12-28 00:00:00,8.35,29.72,0.35,73.55,18.92,-1.2687,36.8105
Westlands,2020-12-29 00:00:00,8.99,27.4,0.73,61.76,20.44,-1.2687,36.8105
Westlands,2020-12-30 00:00:00,7.8,25.55,0.72,70.39,25.83,-1.2687,36.8105
Westlands,2020-12-31 00:00:00,7.71,25.16,0.49,77.24,26.9,-1.2687,36.8105
Westlands,2021-01-01 00:00:00,0.25,1.12,0.22,69.1,22.78,-1.2687,36.8105
Westlands,2021-01-02 00:00:00,1.48,4.87,0.24,64.81,16.19,-1.2687,36.8105
Westlands,2021-01-03 00:00:00,0.19,0.84,0.24,49,16.43,-1.2687,36.8105
Westlands,2021-01-04 00:00:00,1.91,5.97,0.1,64.05,19.1,-1.2687,36.8105
Westlands,2021-01-05 00:00:00,1.45,4.87,0.05,66.44,19.86,-1.2687,36.8105
Westlands,2021-01-06 00:00:00,0.62,2.23,0.09,63.53,16.85,-1.2687,36.8105
Westlands,2021-01-07 00:00:00,0.61,2.64,0.28,62.94,23.58,-1.2687,36.8105
Westlands,2021-01-08 00:00:00,0.6,2.52,0.28,42.25,24.91,-1.2687,36.8105
Westlands,2021-01-09 00:00:00,0.38,1.87,0.24,53.95,21.48,-1.2687,36.8105
Westlands,2021-01-10 00:00:00,0.2,0.89,0.16,68.14,23.02,-1.2687,36.8105
Westlands,2021-01-11 00:00:00,1.12,3.66,0.01,51.71,15.2,-1.2687,36.8105
Westlands,2021-01-12 00:00:00,1.71,5.16,0.27,45.06,24.53,-1.2687,36.8105
Westlands,2021-01-13 00:00:00,0.06,0.58,0.14,53.07,24.36,-1.2687,36.8105
Westlands,2021-01-14 00:00:00,0.63,2.33,0.08,40.42,16.29,-1.2687,36.8105
Westlands,2021-01-15 00:00:00,1.86,5.71,0.04,42.45,23.38,-1.2687,36.8105
Westlands,2021-01-16 00:00:00,0.18,1.47,0.09,54.23,16.12,-1.2687,36.8105
Westlands,2021-01-17 00:00:00,1,3.62,0.06,55.31,17.23,-1.2687,36.8105
Westlands,2021-01-18 00:00:00,1.47,4.88,0.27,67.71,22.02,-1.2687,36.8105
Westlands,2021-01-19 00:00:00,1.93,6.37,0.15,67.75,20.61,-1.2687,36.8105
Westlands,2021-01-20 00:00:00,1.06,3.92,0.11,40.44,24.16,-1.2687,36.8105
Westlands,2021-01-21 00:00:00,1.44,5,0.12,69.59,22.48,-1.2687,36.8105
Westlands,2021-01-22 00:00:00,0.42,1.48,0.2,42.43,22.56,-1.2687,36.8105
Westlands,2021-01-23 00:00:00,1.53,4.65,0.25,68.24,21.95,-1.2687,36.8105
Westlands,2021-01-24 00:00:00,1.45,5.35,0.19,44.89,15.89,-1.2687,36.8105
Westlands,2021-01-25 00:00:00,0.95,3.37,0.22,45.03,20.92,-1.2687,36.8105
Westlands,2021-01-26 00:00:00,1.22,4.25,0.23,46.42,21.05,-1.2687,36.8105
Westlands,2021-01-27 00:00:00,1.31,4.1,0.02,54.29,24.21,-1.2687,36.8105
Westlands,2021-01-28 00:00:00,1.93,6.58,0.22,54.6,24.12,-1.2687,36.8105
Westlands,2021-01-29 00:00:00,0.57,2.16,0.22,48.94,17.66,-1.2687,36.8105
Westlands,2021-01-30 00:00:00,1.59,4.92,0.27,45.76,23.25,-1.2687,36.8105
Westlands,2021-01-31 00:00:00,1.13,3.7,0.05,64.72,15.12,-1.2687,36.8105
Westlands,2021-02-01 00:00:00,0.75,2.68,0.15,56.58,17.11,-1.2687,36.8105
Westlands,2021-02-02 00:00:00,0.25,1.75,0.21,64.49,15.42,-1.2687,36.8105
Westlands,2021-02-03 00:00:00,0.41,2.13,0.1,46.28,18.59,-1.2687,36.8105
Westlands,2021-02-04 00:00:00,1.3,4.28,0.01,46.19,22.57,-1.2687,36.8105
Westlands,2021-02-05 00:00:00,1.66,5.3,0.14,67.4,18.88,-1.2687,36.8105
Westlands,2021-02-06 00:00:00,1.72,5.88,0.28,62.67,21.75,-1.2687,36.8105
Westlands,2021-02-07 00:00:00,1.46,4.74,0.15,48.44,15.12,-1.2687,36.8105
Westlands,2021-02-08 00:00:00,1.62,5.4,0.07,40.52,21.84,-1.2687,36.8105
Westlands,2021-02-09 00:00:00,1.16,4.36,0.01,63.1,20.37,-1.2687,36.8105
Westlands,2021-02-10 00:00:00,1.81,5.53,0.02,40.44,23.46,-1.2687,36.8105
Westlands,2021-02-11 00:00:00,1.48,5.38,0.23,55.65,19.17,-1.2687,36.8105
Westlands,2021-02-12 00:00:00,0.28,1.12,0.04,63.41,18.86,-1.2687,36.8105
Westlands,2021-02-13 00:00:00,1.17,4.07,0.28,68.09,24.67,-1.2687,36.8105
Westlands,2021-02-14 00:00:00,1.98,6.31,0.18,59.98,16.18,-1.2687,36.8105
Westlands,2021-02-15 00:00:00,1.73,5.52,0.16,50.09,19.66,-1.2687,36.8105
Westlands,2021-02-16 00:00:00,1.42,4.26,0.21,41.88,21.24,-1.2687,36.8105
Westlands,2021-02-17 00:00:00,0.14,0.54,0.04,54.88,16.8,-1.2687,36.8105
Westlands,2021-02-18 00:00:00,0.76,2.74,0.25,51.23,24.21,-1.2687,36.8105
Westlands,2021-02-19 00:00:00,1.58,5.36,0.24,43.8,16.37,-1.2687,36.8105
Westlands,2021-02-20 00:00:00,1.43,4.92,0.06,48.12,24.31,-1.2687,36.8105
Westlands,2021-02-21 00:00:00,1.1,3.36,0.06,42.66,21.48,-1.2687,36.8105
Westlands,2021-02-22 00:00:00,1.8,5.73,0.03,59.67,24.83,-1.2687,36.8105
Westlands,2021-02-23 00:00:00,1.47,4.8,0.13,62.33,23.32,-1.2687,36.8105
Westlands,2021-02-24 00:00:00,1.82,5.77,0.08,44.95,18.86,-1.2687,36.8105
Westlands,2021-02-25 00:00:00,0.03,0.97,0.06,63.04,21.67,-1.2687,36.8105
Westlands,2021-02-26 00:00:00,0.27,1.68,0.1,52.2,22.65,-1.2687,36.8105
Westlands,2021-02-27 00:00:00,1.09,4.23,0.01,57.76,17.01,-1.2687,36.8105
Westlands,2021-02-28 00:00:00,0.18,0.82,0.26,66.68,19.72,-1.2687,36.8105
Westlands,2021-03-01 00:00:00,8.66,28.46,0.74,86.19,20.29,-1.2687,36.8105
Westlands,2021-03-02 00:00:00,8.91,28.22,0.69,86.54,26,-1.2687,36.8105
Westlands,2021-03-03 00:00:00,0.46,1.72,0.67,65.83,22.82,-1.2687,36.8105
Westlands,2021-03-04 00:00:00,7.18,23.37,0.62,83.05,18.01,-1.2687,36.8105
Westlands,2021-03-05 00:00:00,4.97,19.72,0.46,71,20.74,-1.2687,36.8105
Westlands,2021-03-06 00:00:00,3.81,14.77,0.72,83.56,22.12,-1.2687,36.8105
Westlands,2021-03-07 00:00:00,6.39,21.17,0.74,81.93,21.46,-1.2687,36.8105
Westlands,2021-03-08 00:00:00,9.9,30.69,0.33,84.29,21.45,-1.2687,36.8105
Westlands,2021-03-09 00:00:00,1.51,9.42,0.6,60.65,23.6,-1.2687,36.8105
Westlands,2021-03-10 00:00:00,2.86,13.24,0.38,83.32,24.94,-1.2687,36.8105
Westlands,2021-03-11 00:00:00,9.26,29.6,0.54,67.05,20.07,-1.2687,36.8105
Westlands,2021-03-12 00:00:00,0.16,1.85,0.49,80.4,19.91,-1.2687,36.8105
Westlands,2021-03-13 00:00:00,9.42,32.99,0.63,71.57,24.07,-1.2687,36.8105
Westlands,2021-03-14 00:00:00,5.72,19.79,0.74,68.7,24.03,-1.2687,36.8105
Westlands,2021-03-15 00:00:00,6.73,20.29,0.45,73.42,21.4,-1.2687,36.8105
Westlands,2021-03-16 00:00:00,5.04,17.54,0.58,87.66,27.23,-1.2687,36.8105
Westlands,2021-03-17 00:00:00,5.64,20.58,0.59,75.57,21.49,-1.2687,36.8105
Westlands,2021-03-18 00:00:00,7.17,23.39,0.68,89.99,21.29,-1.2687,36.8105
Westlands,2021-03-19 00:00:00,6.74,22.42,0.33,71.93,24.43,-1.2687,36.8105
Westlands,2021-03-20 00:00:00,4.55,16.09,0.71,82.24,27.5,-1.2687,36.8105
Westlands,2021-03-21 00:00:00,9.32,31.37,0.51,83.34,20.17,-1.2687,36.8105
Westlands,2021-03-22 00:00:00,8.71,31.02,0.45,87.96,20.71,-1.2687,36.8105
Westlands,2021-03-23 00:00:00,8.34,27.86,0.55,77.04,27.79,-1.2687,36.8105
Westlands,2021-03-24 00:00:00,0.71,4.21,0.33,87.7,24.02,-1.2687,36.8105
Westlands,2021-03-25 00:00:00,6.14,18.93,0.75,63.66,25.2,-1.2687,36.8105
Westlands,2021-03-26 00:00:00,9.03,31.29,0.32,73.58,20.55,-1.2687,36.8105
Westlands,2021-03-27 00:00:00,1.68,9.85,0.5,86.38,18.59,-1.2687,36.8105
Westlands,2021-03-28 00:00:00,1.45,8.89,0.45,65.32,23.82,-1.2687,36.8105
Westlands,2021-03-29 00:00:00,5.68,19.15,0.43,82.36,20.76,-1.2687,36.8105
Westlands,2021-03-30 00:00:00,3.45,13.85,0.75,74.84,20.19,-1.2687,36.8105
Westlands,2021-03-31 00:00:00,7.83,27.87,0.41,62.96,22.18,-1.2687,36.8105
Westlands,2021-04-01 00:00:00,9.38,29.14,0.79,70.62,27.48,-1.2687,36.8105
Westlands,2021-04-02 00:00:00,1.4,7.52,0.6,71.36,21.88,-1.2687,36.8105
Westlands,2021-04-03 00:00:00,8.13,24.73,0.76,72.43,26.96,-1.2687,36.8105
Westlands,2021-04-04 00:00:00,1.11,4.63,0.66,70.92,20.04,-1.2687,36.8105
Westlands,2021-04-05 00:00:00,1.48,5.05,0.61,70.14,25.35,-1.2687,36.8105
Westlands,2021-04-06 00:00:00,2.78,9.39,0.62,71.04,18.89,-1.2687,36.8105
Westlands,2021-04-07 00:00:00,6.54,22.87,0.42,70.26,24.37,-1.2687,36.8105
Westlands,2021-04-08 00:00:00,4.66,17.11,0.62,69.96,27.69,-1.2687,36.8105
Westlands,2021-04-09 00:00:00,1.62,8.43,0.38,84.84,22.68,-1.2687,36.8105
Westlands,2021-04-10 00:00:00,7.08,21.95,0.74,66.54,26.78,-1.2687,36.8105
Westlands,2021-04-11 00:00:00,7.71,23.21,0.55,82.06,25.59,-1.2687,36.8105
Westlands,2021-04-12 00:00:00,9.06,31.34,0.45,77.99,25.51,-1.2687,36.8105
Westlands,2021-04-13 00:00:00,9.5,32.91,0.62,66.06,19.62,-1.2687,36.8105
Westlands,2021-04-14 00:00:00,5.05,18.54,0.64,85.14,26.01,-1.2687,36.8105
Westlands,2021-04-15 00:00:00,7.94,28.68,0.76,70.34,26.75,-1.2687,36.8105
Westlands,2021-04-16 00:00:00,5.2,16.46,0.54,75.44,25.3,-1.2687,36.8105
Westlands,2021-04-17 00:00:00,0.87,3.05,0.63,70.27,22.57,-1.2687,36.8105
Westlands,2021-04-18 00:00:00,2.36,8.88,0.59,79.1,24.95,-1.2687,36.8105
Westlands,2021-04-19 00:00:00,5.83,22.13,0.74,76.92,18.7,-1.2687,36.8105
Westlands,2021-04-20 00:00:00,2.7,9.04,0.58,88.98,22.17,-1.2687,36.8105
Westlands,2021-04-21 00:00:00,3.24,12.11,0.71,71.3,23.45,-1.2687,36.8105
Westlands,2021-04-22 00:00:00,0.7,2.62,0.8,78.15,22.98,-1.2687,36.8105
Westlands,2021-04-23 00:00:00,0.95,3.6,0.56,86.73,19.26,-1.2687,36.8105
Westlands,2021-04-24 00:00:00,3.59,14.31,0.59,85.39,20.12,-1.2687,36.8105
Westlands,2021-04-25 00:00:00,0.21,5.37,0.79,66.82,23.15,-1.2687,36.8105
Westlands,2021-04-26 00:00:00,4.92,17.03,0.53,70.66,20.87,-1.2687,36.8105
Westlands,2021-04-27 00:00:00,2,10.6,0.75,80.89,21.52,-1.2687,36.8105
Westlands,2021-04-28 00:00:00,8.21,26.45,0.7,64.43,24.39,-1.2687,36.8105
Westlands,2021-04-29 00:00:00,9.16,31.54,0.38,62.04,23.81,-1.2687,36.8105
Westlands,2021-04-30 00:00:00,6.3,21.67,0.36,75.07,20.04,-1.2687,36.8105
Westlands,2021-05-01 00:00:00,1.88,7.49,0.57,78.55,26.21,-1.2687,36.8105
Westlands,2021-05-02 00:00:00,8.48,28.15,0.79,66.85,20.21,-1.2687,36.8105
Westlands,2021-05-03 00:00:00,8.74,30.99,0.35,62.63,26.44,-1.2687,36.8105
Westlands,2021-05-04 00:00:00,3.97,12.64,0.79,69.39,23.78,-1.2687,36.8105
Westlands,2021-05-05 00:00:00,3.76,14.75,0.77,85.79,24.9,-1.2687,36.8105
Westlands,2021-05-06 00:00:00,2.02,9.58,0.31,87.22,24.89,-1.2687,36.8105
Westlands,2021-05-07 00:00:00,6.06,22.21,0.4,66.56,22.15,-1.2687,36.8105
Westlands,2021-05-08 00:00:00,5.79,19.98,0.44,65.49,23.27,-1.2687,36.8105
Westlands,2021-05-09 00:00:00,0.87,5.98,0.33,64.46,21.46,-1.2687,36.8105
Westlands,2021-05-10 00:00:00,9.47,30.63,0.76,67.8,23.2,-1.2687,36.8105
Westlands,2021-05-11 00:00:00,8.4,26.38,0.8,74.19,25.55,-1.2687,36.8105
Westlands,2021-05-12 00:00:00,8.61,30.4,0.52,61.33,19.81,-1.2687,36.8105
Westlands,2021-05-13 00:00:00,2.65,8.62,0.71,67.17,23.92,-1.2687,36.8105
Westlands,2021-05-14 00:00:00,3.34,13.5,0.49,85.42,21.4,-1.2687,36.8105
Westlands,2021-05-15 00:00:00,3.87,14.12,0.72,74.3,25.61,-1.2687,36.8105
Westlands,2021-05-16 00:00:00,1.57,8.54,0.38,72.32,26.96,-1.2687,36.8105
Westlands,2021-05-17 00:00:00,6.79,20.78,0.8,72.61,27.26,-1.2687,36.8105
Westlands,2021-05-18 00:00:00,1.36,6.88,0.78,71.29,24.49,-1.2687,36.8105
Westlands,2021-05-19 00:00:00,5.12,19.57,0.76,65.35,26.01,-1.2687,36.8105
Westlands,2021-05-20 00:00:00,0.51,2.78,0.64,85.49,22.48,-1.2687,36.8105
Westlands,2021-05-21 00:00:00,5.71,17.37,0.72,67.9,20.16,-1.2687,36.8105
Westlands,2021-05-22 00:00:00,9.13,31.49,0.4,73.79,22.71,-1.2687,36.8105
Westlands,2021-05-23 00:00:00,3.36,11.07,0.58,63.51,23.06,-1.2687,36.8105
Westlands,2021-05-24 00:00:00,3.38,11.77,0.65,82.5,25.29,-1.2687,36.8105
Westlands,2021-05-25 00:00:00,5.4,18.35,0.43,81.44,22.9,-1.2687,36.8105
Westlands,2021-05-26 00:00:00,8.13,27.77,0.64,72.22,28,-1.2687,36.8105
Westlands,2021-05-27 00:00:00,3.19,12.51,0.66,70.14,18.69,-1.2687,36.8105
Westlands,2021-05-28 00:00:00,1.37,8.94,0.65,71.57,25.59,-1.2687,36.8105
Westlands,2021-05-29 00:00:00,3.96,13.18,0.32,82.56,23.13,-1.2687,36.8105
Westlands,2021-05-30 00:00:00,5.78,20.9,0.59,74.98,26.79,-1.2687,36.8105
Westlands,2021-05-31 00:00:00,0.26,4.93,0.38,70.97,25.42,-1.2687,36.8105
Westlands,2021-06-01 00:00:00,1.79,5.5,0.28,52.69,21.31,-1.2687,36.8105
Westlands,2021-06-02 00:00:00,1.06,3.41,0.27,50.12,24.02,-1.2687,36.8105
Westlands,2021-06-03 00:00:00,1.49,4.61,0.17,57.02,15.75,-1.2687,36.8105
Westlands,2021-06-04 00:00:00,1.7,5.91,0.08,43.12,22.32,-1.2687,36.8105
Westlands,2021-06-05 00:00:00,1.28,4.02,0.04,54.83,24.38,-1.2687,36.8105
Westlands,2021-06-06 00:00:00,1.38,5.11,0.29,45.53,21.08,-1.2687,36.8105
Westlands,2021-06-07 00:00:00,1.18,4.01,0.04,56.32,23.44,-1.2687,36.8105
Westlands,2021-06-08 00:00:00,1.59,5.51,0.06,63.11,19.84,-1.2687,36.8105
Westlands,2021-06-09 00:00:00,0.37,1.24,0.29,69.79,16.72,-1.2687,36.8105
Westlands,2021-06-10 00:00:00,0.39,2.13,0.12,57.4,16.33,-1.2687,36.8105
Westlands,2021-06-11 00:00:00,0.1,0.76,0.26,59.11,24.29,-1.2687,36.8105
Westlands,2021-06-12 00:00:00,0.44,1.89,0.28,62.57,19.27,-1.2687,36.8105
Westlands,2021-06-13 00:00:00,0.33,1.69,0.12,67.34,18.11,-1.2687,36.8105
Westlands,2021-06-14 00:00:00,1.42,4.38,0.08,55.94,19.51,-1.2687,36.8105
Westlands,2021-06-15 00:00:00,1.1,3.6,0.16,42.5,19.57,-1.2687,36.8105
Westlands,2021-06-16 00:00:00,0.45,2.04,0.07,44.81,24.16,-1.2687,36.8105
Westlands,2021-06-17 00:00:00,0.11,0.39,0.23,53.99,21.86,-1.2687,36.8105
Westlands,2021-06-18 00:00:00,0.81,3.15,0.22,46.12,22.59,-1.2687,36.8105
Westlands,2021-06-19 00:00:00,1.77,5.38,0.26,57.86,19.94,-1.2687,36.8105
Westlands,2021-06-20 00:00:00,0.45,1.88,0.24,45.13,16.8,-1.2687,36.8105
Westlands,2021-06-21 00:00:00,1.99,6.12,0.19,69.7,19.98,-1.2687,36.8105
Westlands,2021-06-22 00:00:00,1.19,4.36,0.09,62.07,22.9,-1.2687,36.8105
Westlands,2021-06-23 00:00:00,1.7,5.42,0.03,43.55,18.58,-1.2687,36.8105
Westlands,2021-06-24 00:00:00,0.87,3.02,0.02,48.07,16.27,-1.2687,36.8105
Westlands,2021-06-25 00:00:00,1.83,5.53,0.26,62.05,15.3,-1.2687,36.8105
Westlands,2021-06-26 00:00:00,1.02,3.58,0.25,55.15,23.42,-1.2687,36.8105
Westlands,2021-06-27 00:00:00,1.76,6.21,0.14,66.34,24,-1.2687,36.8105
Westlands,2021-06-28 00:00:00,0.28,1.47,0.03,68.52,23.24,-1.2687,36.8105
Westlands,2021-06-29 00:00:00,0.98,3.18,0.01,44.95,23.61,-1.2687,36.8105
Westlands,2021-06-30 00:00:00,0.58,2.37,0.26,68.95,19,-1.2687,36.8105
Westlands,2021-07-01 00:00:00,0.57,2.24,0.18,66.52,16.57,-1.2687,36.8105
Westlands,2021-07-02 00:00:00,1.4,5.16,0.08,41.34,23.48,-1.2687,36.8105
Westlands,2021-07-03 00:00:00,1.76,5.74,0.09,58.75,18.26,-1.2687,36.8105
Westlands,2021-07-04 00:00:00,1.84,6.1,0.03,56.24,18.29,-1.2687,36.8105
Westlands,2021-07-05 00:00:00,1.3,4.36,0.17,52.86,20.26,-1.2687,36.8105
Westlands,2021-07-06 00:00:00,0.38,1.61,0.27,52.78,18.69,-1.2687,36.8105
Westlands,2021-07-07 00:00:00,0.89,2.81,0.2,42.1,24.78,-1.2687,36.8105
Westlands,2021-07-08 00:00:00,0.06,0.45,0.11,46.21,23.94,-1.2687,36.8105
Westlands,2021-07-09 00:00:00,0.41,2.17,0.09,67,15.71,-1.2687,36.8105
Westlands,2021-07-10 00:00:00,2,6.09,0.08,67.5,21.25,-1.2687,36.8105
Westlands,2021-07-11 00:00:00,1.3,4.7,0.18,51.58,16.59,-1.2687,36.8105
Westlands,2021-07-12 00:00:00,1.27,4.61,0.22,65.12,24.56,-1.2687,36.8105
Westlands,2021-07-13 00:00:00,0.69,2.33,0.07,50.98,20.64,-1.2687,36.8105
Westlands,2021-07-14 00:00:00,0.56,2.11,0.06,49.78,24.31,-1.2687,36.8105
Westlands,2021-07-15 00:00:00,0.92,3.25,0.13,66.25,20.4,-1.2687,36.8105
Westlands,2021-07-16 00:00:00,0.56,1.91,0.21,42.15,21.32,-1.2687,36.8105
Westlands,2021-07-17 00:00:00,1.62,4.92,0.07,60.47,17.22,-1.2687,36.8105
Westlands,2021-07-18 00:00:00,0.58,1.77,0.22,48.16,21.2,-1.2687,36.8105
Westlands,2021-07-19 00:00:00,0.73,2.6,0.2,57.34,22.9,-1.2687,36.8105
Westlands,2021-07-20 00:00:00,0.83,2.72,0.18,42.45,17.77,-1.2687,36.8105
Westlands,2021-07-21 00:00:00,1.55,5.2,0.21,54.46,22.07,-1.2687,36.8105
Westlands,2021-07-22 00:00:00,0.95,3.56,0.25,66.38,23.1,-1.2687,36.8105
